,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
222,STEVENDALE,30.4636447652929,-91.0050360634187,Chicago Al's Hot Dogs,30.4587226666667,-91.008658,Hot Dog Joint
223,STEVENDALE,30.4636447652929,-91.0050360634187,Casa Maria,30.4729791841642,-91.0336178964772,Mexican Restaurant
224,STEVENDALE,30.4636447652929,-91.0050360634187,La Tiendita Mexican Grill,30.4563355362417,-91.0151204040613,Mexican Restaurant
225,STEVENDALE,30.4636447652929,-91.0050360634187,Rick's Burgers & Seafood,30.463036,-91.034957,Burger Joint
226,STEVENDALE,30.4636447652929,-91.0050360634187,Hong Kong Chinese Restaurant,30.450972,-91.023069,Chinese Restaurant
227,STEVENDALE,30.4636447652929,-91.0050360634187,Great Taste,30.4576623759008,-91.0086602944121,Chinese Restaurant
228,STEVENDALE,30.4636447652929,-91.0050360634187,Las Palmas,30.4409639540401,-91.009954103712,Mexican Restaurant
229,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Sonny's BBQ,30.4617513342956,-91.0439858883635,BBQ Joint
230,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Sonic Drive-In,30.436661,-91.0569605,Fast Food Restaurant
231,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,McDonald's,30.4324520514544,-91.0577568652956,Fast Food Restaurant
232,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Raul's Deli,30.447967,-91.034487,Deli / Bodega
233,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Jack in the Box,30.4331639295467,-91.0569915175437,Fast Food Restaurant
234,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,French Connection,30.440168,-91.044828,Food
235,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Popeyes Louisiana Kitchen,30.4571091049402,-91.0662605296639,Fried Chicken Joint
236,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Papa John's Pizza,30.4601795912696,-91.0454786610558,Pizza Place
237,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,El Rancho Mexican Resturant,30.4574586075332,-91.0637071469687,Mexican Restaurant
238,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Dang’s,30.46183,-91.044828,Vietnamese Restaurant
239,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Church's Chicken,30.4582688,-91.06473014,Fried Chicken Joint
240,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Pizza Hut,30.4367991392347,-91.0560150785136,Pizza Place
241,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Burger King,30.4330715003533,-91.0577840879614,Fast Food Restaurant
242,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,East Dragon,30.460305,-91.058858,Chinese Restaurant
243,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Montalbano's Seafood & Catering,30.4610537113748,-91.0414077799052,Seafood Restaurant
244,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Subway,30.4363243855327,-91.0564681667167,Sandwich Place
245,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Viet Garden,30.4597419618551,-91.0502227613096,Vietnamese Restaurant
246,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Saigon Noodles,30.4599852064335,-91.0587828675772,Vietnamese Restaurant
247,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Tienda Y Taqueria La Frontera,30.435095,-91.059681,Mexican Restaurant
248,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Egg Roll King,30.435376,-91.057747,Chinese Restaurant
249,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Anthony's Italian Deli,30.4557958970565,-91.0696877643064,Italian Restaurant
250,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Little Saigon,30.4583168241544,-91.059056206892,Vietnamese Restaurant
251,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Kung Fu Super Buffet,30.4351642118626,-91.0565743192011,Chinese Restaurant
252,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Pizza Hut,30.4479465484619,-91.0345077514648,Pizza Place
253,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Burger King,30.460355,-91.051657,Fast Food Restaurant
254,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Pitaboy International Grocery,30.435095,-91.059681,Food
255,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,American Po-Boy,30.4603834868691,-91.0517888845753,Food
256,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Taqueria,30.434814,-91.058684,Mexican Restaurant
257,SHERWOOD FOREST,30.4484779370652,-91.0529255307677,Ski Wireless,30.461208,-91.05812,Food
258,MID CITY,30.441895630811,-91.1514160174148,Chicken Shack,30.4516522924959,-91.1549137919208,Fried Chicken Joint
259,MID CITY,30.441895630811,-91.1514160174148,Superior Grill,30.4449574727963,-91.1339796021701,Mexican Restaurant
260,MID CITY,30.441895630811,-91.1514160174148,Popeyes Louisiana Kitchen,30.4448901252357,-91.1355475313424,Fried Chicken Joint
261,MID CITY,30.441895630811,-91.1514160174148,Bennie's Bar and Lounge,30.4540541659402,-91.1427354922995,Food
262,MID CITY,30.441895630811,-91.1514160174148,Sonic Drive-In,30.4449681672285,-91.1350062489509,Fast Food Restaurant
263,MID CITY,30.441895630811,-91.1514160174148,Hannah Q Smokehouse,30.444349,-91.140345,BBQ Joint
264,MID CITY,30.441895630811,-91.1514160174148,Jack in the Box,30.4442258917165,-91.1387439072132,Fast Food Restaurant
265,MID CITY,30.441895630811,-91.1514160174148,Mid City Beer Garden,30.4440205,-91.1503883,Restaurant
266,MID CITY,30.441895630811,-91.1514160174148,Capital City Crawfish,30.4457981596442,-91.1347093907406,Seafood Restaurant
267,MID CITY,30.441895630811,-91.1514160174148,Raising Cane's Chicken Fingers,30.4442167473775,-91.138110583953,Fried Chicken Joint
268,MID CITY,30.441895630811,-91.1514160174148,Doe's Eat Place,30.4445824592889,-91.1513481404915,Steakhouse
269,MID CITY,30.441895630811,-91.1514160174148,Rocca Pizzeria,30.444428,-91.14966,Pizza Place
270,MID CITY,30.441895630811,-91.1514160174148,Curbside Burgers,30.4440798534249,-91.1468625444465,Burger Joint
271,MID CITY,30.441895630811,-91.1514160174148,Subway,30.4496436245302,-91.1550763118967,Sandwich Place
272,MID CITY,30.441895630811,-91.1514160174148,Simple Joe Cafe,30.444641,-91.157071,Café
273,MID CITY,30.441895630811,-91.1514160174148,Domino's Pizza,30.4437671117479,-91.1597639769479,Pizza Place
274,MID CITY,30.441895630811,-91.1514160174148,China One,30.4461899659393,-91.135696082396,Chinese Restaurant
275,MID CITY,30.441895630811,-91.1514160174148,Bistro Byronz,30.4443997469696,-91.1343631987715,Southern / Soul Food Restaurant
276,MID CITY,30.441895630811,-91.1514160174148,La Carreta,30.44469359,-91.14739843,Mexican Restaurant
277,MID CITY,30.441895630811,-91.1514160174148,Little Caesars Pizza,30.4440337564662,-91.1462123606282,Pizza Place
278,MID CITY,30.441895630811,-91.1514160174148,Zeeland Street Market,30.4309275916712,-91.1610222889162,Café
279,MID CITY,30.441895630811,-91.1514160174148,Pizza Hut,30.4438015123748,-91.1588894657325,Pizza Place
280,MID CITY,30.441895630811,-91.1514160174148,Jay's Bar-B-Q,30.4445430850788,-91.1459923889018,BBQ Joint
281,MID CITY,30.441895630811,-91.1514160174148,Roman's Cafe,30.4445314870879,-91.1349566413957,Greek Restaurant
282,MID CITY,30.441895630811,-91.1514160174148,Church's Chicken,30.4510434838841,-91.1549889064319,Fried Chicken Joint
283,MID CITY,30.441895630811,-91.1514160174148,China Food Chinese Cuisine,30.444978,-91.136264,Chinese Restaurant
284,MID CITY,30.441895630811,-91.1514160174148,Subway,30.4448091252703,-91.1360479283967,Sandwich Place
285,MID CITY,30.441895630811,-91.1514160174148,Captain D's,30.4449407712577,-91.1371527202377,Seafood Restaurant
286,MID CITY,30.441895630811,-91.1514160174148,Gov't Taco,30.444224,-91.142375,Taco Place
287,MID CITY,30.441895630811,-91.1514160174148,Opie's Cajun Cafe,30.4443950653076,-91.1368408203125,Cajun / Creole Restaurant
288,MID CITY,30.441895630811,-91.1514160174148,Roly Poly,30.4446743242393,-91.1392086813725,Sandwich Place
289,MID CITY,30.441895630811,-91.1514160174148,Tiger Deaux-Nuts,30.4443823138026,-91.1368722685707,Donut Shop
290,MID CITY,30.441895630811,-91.1514160174148,Chow Yum Phat,30.444766,-91.142142,Ramen Restaurant
291,MID CITY,30.441895630811,-91.1514160174148,Rocco's Poboys & Grill,30.4443950653076,-91.1368408203125,American Restaurant
292,GOODWOOD,30.4423360394681,-91.126371612365,McDonald's,30.4504587493281,-91.1357063055038,Fast Food Restaurant
293,GOODWOOD,30.4423360394681,-91.126371612365,Superior Grill,30.4449574727963,-91.1339796021701,Mexican Restaurant
294,GOODWOOD,30.4423360394681,-91.126371612365,Popeyes Louisiana Kitchen,30.4448901252357,-91.1355475313424,Fried Chicken Joint
295,GOODWOOD,30.4423360394681,-91.126371612365,Sonic Drive-In,30.4449681672285,-91.1350062489509,Fast Food Restaurant
296,GOODWOOD,30.4423360394681,-91.126371612365,Hannah Q Smokehouse,30.444349,-91.140345,BBQ Joint
297,GOODWOOD,30.4423360394681,-91.126371612365,Piccadilly Cafeteria,30.450741993077,-91.1246147050271,Cafeteria
298,GOODWOOD,30.4423360394681,-91.126371612365,Church's Chicken,30.4444358798822,-91.1311760991191,Fried Chicken Joint
299,GOODWOOD,30.4423360394681,-91.126371612365,Subway,30.451915523871,-91.1267017353541,Sandwich Place
300,GOODWOOD,30.4423360394681,-91.126371612365,Jack in the Box,30.4442258917165,-91.1387439072132,Fast Food Restaurant
301,GOODWOOD,30.4423360394681,-91.126371612365,Thai Pepper,30.4507239320342,-91.1285599167166,Thai Restaurant
302,GOODWOOD,30.4423360394681,-91.126371612365,Anthony's Italian Deli,30.445076,-91.132781,Italian Restaurant
303,GOODWOOD,30.4423360394681,-91.126371612365,Capital City Crawfish,30.4457981596442,-91.1347093907406,Seafood Restaurant
304,GOODWOOD,30.4423360394681,-91.126371612365,Raising Cane's Chicken Fingers,30.4442167473775,-91.138110583953,Fried Chicken Joint
305,GOODWOOD,30.4423360394681,-91.126371612365,Podnuh's Bar-B-Q,30.4509615,-91.1178692,Restaurant
306,GOODWOOD,30.4423360394681,-91.126371612365,Serops Express,30.4426707946334,-91.1306503415108,Greek Restaurant
307,GOODWOOD,30.4423360394681,-91.126371612365,Soji: Modern Asian,30.44415,-91.137804,Asian Restaurant
308,GOODWOOD,30.4423360394681,-91.126371612365,Fleur de Lis Pizza,30.4448524665116,-91.1314615926803,Pizza Place
309,GOODWOOD,30.4423360394681,-91.126371612365,Jed’s Local Po’Boys,30.443471,-91.130747,Restaurant
310,GOODWOOD,30.4423360394681,-91.126371612365,China One,30.4461899659393,-91.135696082396,Chinese Restaurant
311,GOODWOOD,30.4423360394681,-91.126371612365,Bistro Byronz,30.4443997469696,-91.1343631987715,Southern / Soul Food Restaurant
312,GOODWOOD,30.4423360394681,-91.126371612365,Wings N More,30.4447639553118,-91.1392173171043,Wings Joint
313,GOODWOOD,30.4423360394681,-91.126371612365,The Honey Baked Ham Company,30.452218,-91.117941,Deli / Bodega
314,GOODWOOD,30.4423360394681,-91.126371612365,Podnuh's,30.451036,-91.117918,BBQ Joint
315,GOODWOOD,30.4423360394681,-91.126371612365,Monjunis,30.4423838609177,-91.1301438066837,Italian Restaurant
316,GOODWOOD,30.4423360394681,-91.126371612365,PoBoy USA,30.4512638595906,-91.1148065328598,Sandwich Place
317,GOODWOOD,30.4423360394681,-91.126371612365,Brew-Bacher's Grill,30.4445189309625,-91.1328979335033,Burger Joint
318,GOODWOOD,30.4423360394681,-91.126371612365,Brew Ha Ha,30.4428169339229,-91.1301066771857,Bakery
319,GOODWOOD,30.4423360394681,-91.126371612365,Reginelli's Pizza,30.4429159119543,-91.1308032274246,Pizza Place
320,GOODWOOD,30.4423360394681,-91.126371612365,Roman's Cafe,30.4445314870879,-91.1349566413957,Greek Restaurant
321,GOODWOOD,30.4423360394681,-91.126371612365,China Food Chinese Cuisine,30.444978,-91.136264,Chinese Restaurant
322,GOODWOOD,30.4423360394681,-91.126371612365,Arzi's,30.444978,-91.136264,Greek Restaurant
323,GOODWOOD,30.4423360394681,-91.126371612365,Subway,30.4448091252703,-91.1360479283967,Sandwich Place
324,GOODWOOD,30.4423360394681,-91.126371612365,Captain D's,30.4449407712577,-91.1371527202377,Seafood Restaurant
325,GOODWOOD,30.4423360394681,-91.126371612365,Shanghai Place,30.4519468577643,-91.1187896811854,Chinese Restaurant
326,GOODWOOD,30.4423360394681,-91.126371612365,Opie's Cajun Cafe,30.4443950653076,-91.1368408203125,Cajun / Creole Restaurant
327,GOODWOOD,30.4423360394681,-91.126371612365,Roly Poly,30.4446743242393,-91.1392086813725,Sandwich Place
328,GOODWOOD,30.4423360394681,-91.126371612365,Bergeron's City Market,30.4426189943602,-91.1306263156155,Restaurant
329,GOODWOOD,30.4423360394681,-91.126371612365,Donmoor Po-Boy,30.454163,-91.118783,Sandwich Place
330,GOODWOOD,30.4423360394681,-91.126371612365,Tiger Deaux-Nuts,30.4443823138026,-91.1368722685707,Donut Shop
331,GOODWOOD,30.4423360394681,-91.126371612365,Cuban Connection,30.4448047160823,-91.1241180559236,Food Truck
332,GOODWOOD,30.4423360394681,-91.126371612365,Rocco's Poboys & Grill,30.4443950653076,-91.1368408203125,American Restaurant
333,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,McDonald's,30.4504587493281,-91.1357063055038,Fast Food Restaurant
334,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Bennie's Bar and Lounge,30.4540541659402,-91.1427354922995,Food
335,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Burger King,30.4512228,-91.1394464,Fast Food Restaurant
336,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Krab Queenz,30.462275,-91.144297,Seafood Restaurant
337,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,DJon's Restaurant,30.451514510325,-91.1357119831711,American Restaurant
338,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Roul's Deli,30.46191,-91.141506,Burger Joint
339,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Haute Cakes,30.45801,-91.125526,American Restaurant
340,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Tim's Po-Boys,30.470204,-91.130652,Food
341,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Brad Cafe,30.453773,-91.138597,Food
342,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Long's Seafood Market,30.454995,-91.139672,Seafood Restaurant
343,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Just Like Mothers,30.459672,-91.121706,Food
344,EAST FAIRFIELDS / MELROSE PLACE,30.4608184146079,-91.1337579102367,Haute Cakes,30.45801,-91.125526,Bakery
345,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,The Honey Baked Ham Company,30.452218,-91.117941,Deli / Bodega
346,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,Subway,30.4552268427718,-91.1149584718336,Sandwich Place
347,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,Shanghai Place,30.4519468577643,-91.1187896811854,Chinese Restaurant
348,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,Southern Belle Sandwhich Company,30.465194,-91.118928,Sandwich Place
349,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,Donmoor Po-Boy,30.454163,-91.118783,Sandwich Place
350,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,McDonald's,30.47062,-91.118262,Fast Food Restaurant
351,SMILEY HEIGHTS / MELROSE EAST,30.4611028959103,-91.1211908142373,Haute Cakes,30.45801,-91.125526,American Restaurant
352,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,McDonald's,30.4430998349296,-91.183190126094,Fast Food Restaurant
353,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Sonic Drive-In,30.4432466,-91.1794442,Fast Food Restaurant
354,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Red Stick Social,30.4442016115809,-91.1729782819748,American Restaurant
355,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Cocha,30.451184,-91.184929,New American Restaurant
356,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Cafe Express,30.45361,-91.163563,American Restaurant
357,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,The Jambalaya Shoppe,30.451450982946,-91.1848588826508,Cajun / Creole Restaurant
358,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Yvette Marie's Cafe,30.4441921965454,-91.169177356245,Sandwich Place
359,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Serops Express,30.451633363074,-91.1852949857712,Middle Eastern Restaurant
360,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Flowers Foods,30.4495391845703,-91.1735610961914,Bakery
361,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Mid City Seafood,30.4482593536377,-91.1625518798828,Food
362,DOWNTOWN EAST,30.4489780417609,-91.1733746222482,Florida Food Mart,30.450143,-91.162964,Food
363,FAIRFIELDS,30.4616669715056,-91.1614944625899,Cafe Express,30.45361,-91.163563,American Restaurant
364,FAIRFIELDS,30.4616669715056,-91.1614944625899,Match Box Cafe and Lounge,30.461128,-91.156011,Food
365,FAIRFIELDS,30.4616669715056,-91.1614944625899,Boyd's Bakery,30.462805,-91.15613,Bakery
366,FAIRFIELDS,30.4616669715056,-91.1614944625899,Igloo Snowball Stand,30.4533290863037,-91.1658172607422,Snack Place
367,FAIRFIELDS,30.4616669715056,-91.1614944625899,Mad Pat's,30.466281,-91.167746,Food
368,EDEN PARK,30.4605704517294,-91.1473065737596,Bennie's Bar and Lounge,30.4540541659402,-91.1427354922995,Food
369,EDEN PARK,30.4605704517294,-91.1473065737596,Krab Queenz,30.462275,-91.144297,Seafood Restaurant
370,EDEN PARK,30.4605704517294,-91.1473065737596,Match Box Cafe and Lounge,30.461128,-91.156011,Food
371,EDEN PARK,30.4605704517294,-91.1473065737596,Roul's Deli,30.46191,-91.141506,Burger Joint
372,EDEN PARK,30.4605704517294,-91.1473065737596,Long's Seafood Market,30.454995,-91.139672,Seafood Restaurant
373,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Burger King,30.4982064791338,-91.1289270222187,Fast Food Restaurant
374,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Mr. Po-Boy,30.488993,-91.122176,Sandwich Place
375,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Atchafalaya Seafood & Bar-b-que,30.471011,-91.139619,Seafood Restaurant
376,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,McDonald's,30.4881018575971,-91.1218174042824,Fast Food Restaurant
377,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Dixie Maid Drive-In,30.494071,-91.135281,Burger Joint
378,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Baton Rouge Seafood,30.4751089742012,-91.1353559195422,Seafood Restaurant
379,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Popeyes Louisiana Kitchen,30.4704254344752,-91.1529007953898,Fried Chicken Joint
380,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,KFC,30.4887622854965,-91.1207512491264,Fried Chicken Joint
381,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Taco Bell,30.4889125823975,-91.1227264404297,Fast Food Restaurant
382,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Taco Bell,30.488758,-91.12072,Fast Food Restaurant
383,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Mikey's Donut King,30.485696,-91.119863,Donut Shop
384,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Krab Queenz,30.462275,-91.144297,Seafood Restaurant
385,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Subway,30.4726138382801,-91.1106640496855,Sandwich Place
386,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Baby Dolls Cafe,30.478822,-91.10812,Café
387,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Southern Belle Sandwhich Company,30.465194,-91.118928,Sandwich Place
388,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Pizza Hut,30.480145,-91.116923,Pizza Place
389,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Taste Tot,30.480855046657,-91.155300173288,Mediterranean Restaurant
390,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Browns Last Chance Lounge,30.471338,-91.155762,Food
391,NORTH BATON ROUGE,30.4768554083527,-91.133316156846,Ossie Kitchen,30.474204,-91.115935,Food
392,DELMONT PLACE,30.4934548108123,-91.155182081646,Tony's Seafood Market & Deli,30.4970637354409,-91.15426828543,Seafood Restaurant
393,DELMONT PLACE,30.4934548108123,-91.155182081646,Chicken Shack,30.485122,-91.159714,Fried Chicken Joint
394,DELMONT PLACE,30.4934548108123,-91.155182081646,Krispy Kreme Doughnuts,30.499627,-91.152665,Donut Shop
395,DELMONT PLACE,30.4934548108123,-91.155182081646,Piccadilly Cafeteria,30.496346,-91.155736,American Restaurant
396,DELMONT PLACE,30.4934548108123,-91.155182081646,McDonald's,30.5047975475641,-91.1507186293602,Fast Food Restaurant
397,DELMONT PLACE,30.4934548108123,-91.155182081646,Raising Cane's Chicken Fingers,30.4964188339037,-91.1547714264954,Fried Chicken Joint
398,DELMONT PLACE,30.4934548108123,-91.155182081646,Taco Bell,30.5001200918772,-91.152206688725,Fast Food Restaurant
399,DELMONT PLACE,30.4934548108123,-91.155182081646,Jack's Seafood,30.499408,-91.153508,Seafood Restaurant
400,DELMONT PLACE,30.4934548108123,-91.155182081646,Burger King,30.4983959901425,-91.1541196703911,Fast Food Restaurant
401,DELMONT PLACE,30.4934548108123,-91.155182081646,Church's Chicken,30.4988947148104,-91.1538336385626,Fried Chicken Joint
402,DELMONT PLACE,30.4934548108123,-91.155182081646,KFC,30.5000663657121,-91.1525003407626,Fried Chicken Joint
403,DELMONT PLACE,30.4934548108123,-91.155182081646,Roul's Deli,30.496871,-91.15374,Burger Joint
404,DELMONT PLACE,30.4934548108123,-91.155182081646,Duke's Turkey Wings and Things,30.4950141906738,-91.1546630859375,American Restaurant
405,DELMONT PLACE,30.4934548108123,-91.155182081646,Taste Tot,30.480855046657,-91.155300173288,Mediterranean Restaurant
406,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Burger King,30.4982064791338,-91.1289270222187,Fast Food Restaurant
407,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Mr. Po-Boy,30.488993,-91.122176,Sandwich Place
408,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Lillie's Kitchen,30.5028984931248,-91.1256543583171,Breakfast Spot
409,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,McDonald's,30.4881018575971,-91.1218174042824,Fast Food Restaurant
410,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Dixie Maid Drive-In,30.494071,-91.135281,Burger Joint
411,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Popeyes Louisiana Kitchen,30.5014938562129,-91.131364535102,Fried Chicken Joint
412,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,KFC,30.4887622854965,-91.1207512491264,Fried Chicken Joint
413,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Tom's Seafood,30.502731,-91.129969,Seafood Restaurant
414,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Deep South Barbeque,30.512163,-91.148042,BBQ Joint
415,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Taco Bell,30.488758,-91.12072,Fast Food Restaurant
416,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Church's Chicken,30.505866,-91.1357568,Fried Chicken Joint
417,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Bayou Cafe & Catering,30.507954,-91.140376,Southern / Soul Food Restaurant
418,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Subway,30.5216017836553,-91.1456876876738,Sandwich Place
419,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,Popeyes Louisiana Kitchen,30.5233454704285,-91.1433881521225,Fried Chicken Joint
420,GLEN OAKS / ZION CITY,30.5138655235059,-91.1175600012073,V's Restaurant,30.52893,-91.107282,Food
421,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Triplet's Food Mart (Blue Store),30.5329754613543,-91.1901778246519,Fried Chicken Joint
422,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Sonic Drive-In,30.5210244471516,-91.1518505423279,Fast Food Restaurant
423,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Empire Wingz,30.52108,-91.178983,Wings Joint
424,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,The Stock Yard Cafe,30.5080217234622,-91.1789729259228,American Restaurant
425,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Domino's Pizza,30.5211181640625,-91.1549606323242,Pizza Place
426,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Burger King,30.5211482,-91.1550132,Fast Food Restaurant
427,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,McDonald's,30.520148098503,-91.1772492769092,Fast Food Restaurant
428,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Chicken shack,30.5236091613769,-91.1803665161133,Fried Chicken Joint
429,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Jack in the Box,30.5208042187109,-91.1784392595291,Fast Food Restaurant
430,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,IHOP,30.5210585770774,-91.1530946027452,Breakfast Spot
431,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Deep South Barbeque,30.512163,-91.148042,BBQ Joint
432,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Subway,30.5209451247256,-91.1555312389054,Sandwich Place
433,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Wow Café & Wingery,30.5327092618291,-91.1566283086942,American Restaurant
434,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Subway,30.5196947291895,-91.1905376771327,Sandwich Place
435,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Rouls Deli,30.520989,-91.179027,Deli / Bodega
436,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Subway,30.5216017836553,-91.1456876876738,Sandwich Place
437,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Scotland Sno Biz,30.5191562585111,-91.1779130146578,Restaurant
438,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Popeyes Louisiana Kitchen,30.5233454704285,-91.1433881521225,Fried Chicken Joint
439,SCOTLANDVILLE,30.5266084326352,-91.1653758641513,Popeyes Louisiana Kitchen,30.5235759328348,-91.1803893095239,Fried Chicken Joint
440,BROOKSTOWN,30.4985024164055,-91.1372262881854,Tony's Seafood Market & Deli,30.4970637354409,-91.15426828543,Seafood Restaurant
441,BROOKSTOWN,30.4985024164055,-91.1372262881854,Krispy Kreme Doughnuts,30.499627,-91.152665,Donut Shop
442,BROOKSTOWN,30.4985024164055,-91.1372262881854,Burger King,30.4982064791338,-91.1289270222187,Fast Food Restaurant
443,BROOKSTOWN,30.4985024164055,-91.1372262881854,Lillie's Kitchen,30.5028984931248,-91.1256543583171,Breakfast Spot
444,BROOKSTOWN,30.4985024164055,-91.1372262881854,McDonald's,30.5047975475641,-91.1507186293602,Fast Food Restaurant
